Epoch,Train Loss,Train Accuracy
1,0.015889041125774384,0.9465666666666667
2,0.006265819072723389,0.9855166666666667
3,0.002345436019822955,0.9902333333333333
4,0.0016213174676522613,0.9925833333333334
5,0.0053821345791220665,0.995
6,0.000714698398951441,0.9963333333333333
7,0.0012916603591293097,0.9967833333333334
8,0.0014211619272828102,0.9976166666666667
9,0.0003763030981644988,0.9971166666666667
10,5.595427501248196e-05,0.9980333333333333
