Epoch,Train Loss,Train Accuracy
1,0.017756178975105286,0.9364
2,0.01802045665681362,0.9816333333333334
3,0.005004201550036669,0.9862333333333333
4,0.001954501960426569,0.9888
5,0.0010849569225683808,0.9907
6,0.0067266663536429405,0.99225
7,0.0009546583751216531,0.9932333333333333
8,0.0010712045477703214,0.9943333333333333
9,0.0008938052924349904,0.99435
10,0.0003921042080037296,0.9951833333333333
