Epoch,Train Loss,Train Accuracy
1,0.024475423619151115,0.9350166666666667
2,0.00861155241727829,0.981
3,0.012833338230848312,0.9865
4,0.0027661474887281656,0.9890166666666667
5,0.02004433050751686,0.9911833333333333
6,0.0016283812001347542,0.9923333333333333
7,0.0031170020811259747,0.9939166666666667
8,0.0025459632743149996,0.9936666666666667
9,0.0014684334164485335,0.99465
10,0.0016010502586141229,0.9951166666666666
