Epoch,Train Loss,Train Accuracy
1,0.24000586569309235,0.78745
2,0.3531079888343811,0.94015
3,0.26945915818214417,0.9556333333333333
4,0.0745464339852333,0.96305
5,0.19923651218414307,0.96785
6,0.007528002839535475,0.9721
7,0.03164651244878769,0.9753166666666667
8,0.08196330070495605,0.9778
9,0.007488349452614784,0.9787
10,0.1422773003578186,0.9810166666666666
