Epoch,Train Loss,Train Accuracy
1,0.11063181608915329,0.8198
2,0.06080511957406998,0.9547
3,0.05058872327208519,0.9678833333333333
4,0.027291154488921165,0.9743166666666667
5,0.012390664778649807,0.9778166666666667
6,0.011166595853865147,0.9805333333333334
7,0.006949633825570345,0.9827333333333333
8,0.007425996940582991,0.9846833333333334
9,0.011156558990478516,0.98565
10,0.0018772557377815247,0.9873666666666666
