Epoch,Train Loss,Train Accuracy
1,0.020714491605758667,0.937
2,0.010983635671436787,0.9816333333333334
3,0.0026757114101201296,0.9855333333333334
4,0.001545338542200625,0.9885333333333334
5,0.0029262746684253216,0.98945
6,0.0018071024678647518,0.9914166666666666
7,0.0006275838823057711,0.99185
8,0.00072838383493945,0.9928833333333333
9,0.0008681343169882894,0.9934666666666667
10,0.0011179910507053137,0.9938333333333333
