Epoch,Train Loss,Train Accuracy
1,0.03852395713329315,0.95495
2,0.2311766892671585,0.9809166666666667
3,0.025080110877752304,0.9843833333333334
4,0.029265673831105232,0.98555
5,0.038557372987270355,0.9884666666666667
6,0.010182694531977177,0.98845
7,0.06076493859291077,0.9902
8,0.0034950505942106247,0.9906166666666667
9,0.027054257690906525,0.99095
10,0.0029357781168073416,0.99205
