Epoch,Train Loss,Train Accuracy
1,0.050949577242136,0.9241833333333334
2,0.019847385585308075,0.9812166666666666
3,0.0015275828773155808,0.9847333333333333
4,0.023988675326108932,0.98765
5,0.10063828527927399,0.9889
6,0.010160052217543125,0.9896666666666667
7,0.016727792099118233,0.99095
8,0.0011534292716532946,0.9910166666666667
9,0.0014116435777395964,0.99185
10,0.0022836343850940466,0.9928
11,0.0029209572821855545,0.9926
12,0.0020298059098422527,0.9935
13,0.0077426852658391,0.99395
