Epoch,Train Loss,Train Accuracy
1,0.13737502694129944,0.9505166666666667
2,0.0354720838367939,0.9822166666666666
3,0.001516386866569519,0.9848333333333333
4,0.007506788242608309,0.9874833333333334
5,0.04032774269580841,0.9890166666666667
6,0.0017416542395949364,0.9894666666666667
7,0.00789209920912981,0.9909333333333333
8,0.011609875597059727,0.99155
9,0.002903972053900361,0.9921833333333333
10,0.013501344248652458,0.9922
11,0.008741941303014755,0.9931666666666666
