Epoch,Train Loss,Train Accuracy
1,0.012447850778698921,0.9538166666666666
2,0.17399859428405762,0.98145
3,0.07951890677213669,0.9849666666666667
4,0.04526897892355919,0.98645
5,0.005016536917537451,0.9873333333333333
6,0.03244080767035484,0.9892
7,0.0027490577194839716,0.9901333333333333
8,0.011985466815531254,0.991
9,0.004882650915533304,0.9913
10,0.0006645050016231835,0.99185
11,0.18420876562595367,0.9920166666666667
12,0.0014972881181165576,0.9931
13,0.009409264661371708,0.9935666666666667
